0.001,4.760582966,8.659380191
0.002,9.544830749,8.652190123
0.003,14.30003312,8.645036946
0.004,19.03585493,8.637845251
0.005,23.76268074,8.629992068
0.006,28.48119624,8.615449211
0.007,33.1721421,8.536074208
0.008,37.70407007,7.930180114
0.009,41.42824877,5.524164837
0.01,43.53645926,2.641819559
0.011,44.41015512,1.106245268
0.012,44.73011016,0.498385505
0.013,44.8429375,0.278510053
0.014,44.88015749,0.205349082
0.015,44.89007842,0.185789915
0.016,44.8919329,0.182130754
0.017,44.89302996,0.17997082
0.018,44.89470119,0.176678613
0.019,44.89598128,0.174154237
0.02,44.89614889,0.173821592
0.021,44.86433088,0.236345259
0.022,44.83674181,0.29048205
0.023,44.83563449,0.292704875
0.024,44.85237409,0.259923164
0.025,44.86620505,0.232755177
0.026,44.86644614,0.23225399
0.027,44.85789596,0.249033051
0.028,44.85105552,0.262462907
0.029,44.85111573,0.262358713
0.03,44.85549366,0.253775542
0.031,44.82255423,0.318190325
0.032,44.79075093,0.380279548
0.033,44.78680783,0.388017722
0.034,44.80389809,0.354738743
0.035,44.81973698,0.323796923
0.036,44.82129753,0.320717066
0.037,44.81251445,0.337862915
0.038,44.8046726,0.353177224
0.039,44.80410428,0.354300993
0.04,44.80862073,0.345494327
0.041,44.77051085,0.419603623
0.042,44.73432399,0.489814284
0.043,44.73006573,0.498120611
0.044,44.74960674,0.460310851
0.045,44.76749091,0.425585056
0.046,44.76906804,0.422487134
0.047,44.75901479,0.441994773
0.048,44.75019146,0.459120039
0.049,44.74967062,0.460146858
0.05,44.7548401,0.45012887
0.051,44.71156007,0.533745908
0.052,44.6705619,0.612726334
0.053,44.66567436,0.622188701
0.054,44.68768725,0.579909246
0.055,44.70781399,0.541103534
0.056,44.70953829,0.537738316
0.057,44.69819638,0.559593511
0.058,44.68830336,0.5786588
0.059,44.68777717,0.579690866
0.06,44.69361222,0.568463659
0.061,44.64518761,0.661321362
0.062,44.59935711,0.74889625
0.063,44.59380561,0.759552913
0.064,44.61826224,0.712972784
0.065,44.64060797,0.670234155
0.066,44.64246637,0.666633792
0.067,44.62984453,0.690761938
0.068,44.61890655,0.711670556
0.069,44.61839368,0.712671193
0.07,44.62489091,0.70027154
0.071,44.57128366,0.802194293
0.072,44.52055318,0.898245793
0.073,44.5143088,0.910118445
0.074,44.54121389,0.859358769
0.075,44.56577389,0.812811164
0.076,44.5677454,0.809023041
0.077,44.55383461,0.835375575
0.078,44.54186876,0.85803989
0.079,44.54139373,0.85896234
0.08,44.54855875,0.845413874
0.081,44.48973112,0.956190627
0.082,44.43402021,1.06058942
0.083,44.42704313,1.073714104
0.084,44.45639885,1.018917542
0.085,44.48316967,0.968696955
0.086,44.48523368,0.964767416
0.087,44.47002457,0.993287377
0.088,44.45704862,1.017612498
0.089,44.45663727,1.018408994
0.09,44.46447601,1.003739565
0.091,44.40038552,1.123130684
0.092,44.33960234,1.235729269
0.093,44.33184579,1.250147456
0.094,44.36365367,1.191475493
0.095,44.39263186,1.137733452
0.096,44.39476558,1.133712423
0.097,44.37824719,1.164336099
0.098,44.36428021,1.190218447
0.099,44.36396107,1.190838157
0.1,44.37248031,1.175079106
0.101,44.3030789,1.302814584
0.102,44.23711809,1.423446707
0.103,44.22852681,1.439206466
0.104,44.26278784,1.376840673
0.105,44.29397045,1.319744391
0.106,44.29614891,1.315684948
0.107,44.27830819,1.348341771
0.108,44.26337025,1.375669508
0.109,44.26317458,1.376059033
0.11,44.27238221,1.359245279
0.111,44.19761585,1.495021555
0.112,44.12635676,1.62349991
0.113,44.11686548,1.640656746
0.114,44.15357965,1.574800899
0.115,44.18696444,1.514534284
0.116,44.18916038,1.51049239
0.117,44.1699818,1.545104503
0.118,44.15409374,1.573757652
0.119,44.15405567,1.573861505
0.12,44.16396088,1.556031803
0.121,44.083769,1.699508284
0.122,44.00707361,1.835621788
0.123,43.99660521,1.854239424
0.124,44.03577107,1.785121862
0.125,44.07135667,1.72188671
0.126,44.07354039,1.717921006
0.127,44.05300543,1.754402846
0.128,44.0361886,1.78425346
0.129,44.03634525,1.784014589
0.13,44.04695879,1.765211783
0.131,43.96127366,1.91600676
0.132,43.87898415,2.059517247
0.133,43.86744737,2.079668417
0.134,43.90906146,2.007544793
0.135,43.94684758,1.94156225
0.136,43.94898663,1.937733849
0.137,43.9270731,1.975991697
0.138,43.90934898,2.006904069
0.139,43.90974073,2.006264468
0.14,43.92107524,1.986535781
0.141,43.82982125,2.144221716
0.142,43.74175708,2.294859921
0.143,43.72904383,2.316627116
0.144,43.77309979,2.241783588
0.145,43.81308736,2.173295913
0.146,43.81514621,2.169668225
0.147,43.79182738,2.209599713
0.148,43.77321718,2.241430666
0.149,43.77388788,2.240332097
0.15,43.78595828,2.219729452
0.151,43.68905115,2.383827474
0.152,43.59500565,2.541288119
0.153,43.5809876,2.564764219
0.154,43.6274751,2.487521147
0.155,43.66966635,2.416793875
0.156,43.67160588,2.413432467
0.157,43.64684945,2.454926067
0.158,43.62737347,2.487525327
0.159,43.62837074,2.485910181
0.16,43.64119477,2.464490576
0.161,43.65001333,2.449706753
0.162,43.64855645,2.452123309
0.163,43.64202136,2.463058435
0.164,43.63811287,2.469607416
0.165,43.639288,2.467653422
0.166,43.64257745,2.462151743
0.167,43.64427038,2.459312514
0.168,43.64347762,2.460634105
0.169,43.64184465,2.463366516
0.17,43.64113394,2.464558742
0.171,43.5296817,2.649030907
0.172,43.43172341,2.809031577
0.173,43.42347238,2.822621523
0.174,43.47625516,2.736990611
0.175,43.51899095,2.66698132
0.176,43.51717202,2.669855538
0.177,43.48934306,2.715400061
0.178,43.47007465,2.746886031
0.179,43.47321316,2.74182519
0.18,43.48744631,2.718609428
0.181,43.49589249,2.70477645
0.182,43.49325459,2.709065678
0.183,43.48610509,2.720747141
0.184,43.4825152,2.726622618
0.185,43.4843199,2.723687763
0.186,43.4878611,2.717903838
0.187,43.48933021,2.715496191
0.188,43.48821178,2.717318484
0.189,43.48648586,2.720138655
0.19,43.48591753,2.721070621
0.191,43.48657084,2.720005844
0.192,43.48739979,2.718651101
0.193,43.48760086,2.718320765
0.194,43.48723465,2.718918032
0.195,43.48684274,2.71955866
0.196,43.48678318,2.719656886
0.197,43.48698226,2.719332104
0.198,43.48716452,2.719034089
0.199,43.48717442,2.719017463
0.2,43.48706884,2.719189775
0.201,43.36893996,2.909919069
0.202,43.26399396,3.076866976
0.203,43.25424717,3.092472891
0.204,43.30980581,3.004766153
0.205,43.35492489,2.932779585
0.206,43.35279845,2.936058119
0.207,43.3232913,2.983087686
0.208,43.30314657,3.015139054
0.209,43.30677427,3.009442485
0.21,43.32186536,2.98547605
0.211,43.33054332,2.971633163
0.212,43.32750399,2.976446763
0.213,43.31994494,2.988473146
0.214,43.31634821,2.994206454
0.215,43.31841703,2.990930119
0.216,43.32213934,2.985009774
0.217,43.32355612,2.982747685
0.218,43.32228209,2.984769284
0.219,43.32048411,2.987630221
0.22,43.31996943,2.988452807
0.221,43.32070808,2.987280415
0.222,43.32156113,2.98592276
0.223,43.32172235,2.985664252
0.224,43.32131193,2.986316128
0.225,43.32091508,2.986947908
0.226,43.32088135,2.987002562
0.227,43.3211022,2.986651671
0.228,43.32128298,2.986363777
0.229,43.32127741,2.986372164
0.23,43.32116164,2.986556164
0.231,43.19683903,3.181799615
0.232,43.08547418,3.353836226
0.233,43.07427491,3.371222028
0.234,43.13220116,3.282507187
0.235,43.17926829,3.209588475
0.236,43.17669182,3.213458277
0.237,43.14565679,3.261484703
0.238,43.12485456,3.293613673
0.239,43.12905173,3.287214254
0.24,43.14491518,3.262758782
0.241,43.15369702,3.249155048
0.242,43.15021008,3.254517948
0.243,43.14229222,3.266747415
0.244,43.1387612,3.272213247
0.245,43.14111668,3.26859149
0.246,43.14498792,3.262613669
0.247,43.14631186,3.260560042
0.248,43.14487293,3.262776941
0.249,43.14302334,3.265634298
0.25,43.14258421,3.266316661
0.251,43.14341096,3.265042607
0.252,43.14427537,3.263706832
0.253,43.14438535,3.263534784
0.254,43.14393075,3.264235843
0.255,43.14353663,3.264845086
0.256,43.14353441,3.264849576
0.257,43.14377612,3.264476715
0.258,43.14395094,3.264206359
0.259,43.1439272,3.264242509
0.26,43.14380225,3.264435332
0.261,43.0131909,3.463323838
0.262,42.89509717,3.639891636
0.263,42.88219629,3.659241576
0.264,42.94241211,3.570085698
0.265,42.99140046,3.496641141
0.266,42.98830976,3.501145362
0.267,42.95569557,3.549979411
0.268,42.93425816,3.582009493
0.269,42.93908687,3.574886382
0.27,42.95574448,3.550044297
0.271,42.96458997,3.536783089
0.272,42.96060614,3.542712418
0.273,42.95232448,3.555087529
0.274,42.94889355,3.560227564
0.275,42.95156467,3.556253841
0.276,42.95558036,3.550254287
0.277,42.95678695,3.548441762
0.278,42.95516867,3.550854145
0.279,42.95327462,3.553685237
0.28,42.95292646,3.554210015
0.281,42.9538473,3.552836994
0.282,42.95471654,3.551537204
0.283,42.95476645,3.551460278
0.284,42.95426589,3.552207173
0.285,42.95387935,3.552785409
0.286,42.95391333,3.552735789
0.287,42.95417588,3.552343897
0.288,42.95434153,3.552095956
0.289,42.95429735,3.552161429
0.29,42.95416379,3.552360869
0.291,42.81715498,3.753929758
0.292,42.69197234,3.934392361
0.293,42.67707096,3.955900327
0.294,42.73947717,3.866931221
0.295,42.79035459,3.793406863
0.296,42.78667368,3.798589277
0.297,42.75241224,3.848030466
0.298,42.73035448,3.879785731
0.299,42.73588166,3.871929292
0.3,42.75336146,3.846811357
0.301,42.76222914,3.833994991
0.302,42.75769335,3.840501841
0.303,42.74904013,3.852961755
0.304,42.74574602,3.857719695
0.305,42.74876496,3.853391714
0.306,42.75292066,3.847408221
0.307,42.75398313,3.845867952
0.308,42.75216971,3.848473191
0.309,42.75023923,3.851254108
0.31,42.74999897,3.851605069
0.311,42.75102016,3.850137656
0.312,42.75188674,3.848888663
0.313,42.75186692,3.848914662
0.314,42.75131885,3.849702811
0.315,42.75094549,3.850241213
0.316,42.75102067,3.850134185
0.317,42.75130374,3.849726979
0.318,42.75145653,3.849506468
0.319,42.75138953,3.849602355
0.32,42.75124822,3.849805737
0.321,42.60771908,4.052981117
0.322,42.4750295,4.236606935
0.323,42.45776753,4.26047219
0.324,42.52223607,4.172385361
0.325,42.57496151,4.099273172
0.326,42.57059879,4.105178532
0.327,42.53459992,4.15501462
0.328,42.51192553,4.186322302
0.329,42.51822268,4.177738038
0.33,42.53656004,4.152465103
0.331,42.54540722,4.140193852
0.332,42.54025728,4.147281811
0.333,42.53122103,4.159762227
0.334,42.5281031,4.164084893
0.335,42.53150594,4.159405503
0.336,42.53579746,4.15347785
0.337,42.53668631,4.152238899
0.338,42.53466022,4.155031167
0.339,42.53270233,4.157736909
0.34,42.53258873,4.157899313
0.341,42.53371691,4.156344152
0.342,42.53457219,4.155161359
0.343,42.53447199,4.155297016
0.344,42.53387505,4.156120513
0.345,42.53352136,4.156609988
0.346,42.5336432,4.156443028
0.347,42.53394606,4.156025044
0.348,42.53408174,4.155837053
0.349,42.53398947,4.155963895
0.35,42.53384161,4.156168061
0.351,42.38441785,4.357428296
0.352,42.24284859,4.544580062
0.353,42.22158107,4.57262633
0.354,42.28760516,4.486690266
0.355,42.34261694,4.413888022
0.356,42.33799242,4.419824797
0.357,42.30019388,4.469739727
0.358,42.27659887,4.50082307
0.359,42.28350287,4.491864896
0.36,42.30275719,4.466558187
0.361,42.31169723,4.454717266
0.362,42.30596047,4.462243279
0.363,42.29649526,4.474712809
0.364,42.29351479,4.478661104
0.365,42.29730485,4.47369258
0.366,42.30175251,4.467831416
0.367,42.30247467,4.466865801
0.368,42.30022862,4.469817533
0.369,42.29823753,4.472443172
0.37,42.29825302,4.472429807
0.371,42.29949234,4.470800489
0.372,42.30033572,4.469687164
0.373,42.30015158,4.469926352
0.374,42.2995046,4.470777707
0.375,42.29917296,4.471216003
0.376,42.2993439,4.470992433
0.377,42.29966615,4.470568131
0.378,42.29978247,4.470414057
0.379,42.29966371,4.4705698
0.38,42.29951022,4.470772028
0.381,42.14325802,4.671143336
0.382,41.99310256,4.85960312
0.383,41.96849198,4.890375453
0.384,42.03619723,4.806945418
0.385,42.09293939,4.735715664
0.386,42.08737754,4.742481304
0.387,42.04754627,4.792340054
0.388,42.02327209,4.822656792
0.389,42.03110076,4.813042801
0.39,42.05132154,4.787855434
0.391,42.0601571,4.776748243
0.392,42.05364797,4.784839057
0.393,42.04375156,4.797196884
0.394,42.0410324,4.800619689
0.395,42.04529828,4.795321073
0.396,42.04987953,4.78959681
0.397,42.05035867,4.788981466
0.398,42.04785449,4.792100366
0.399,42.04585514,4.794600681
0.4,42.04604267,4.794375033
0.401,42.04740596,4.792676207
0.402,42.04821736,4.791659908
0.403,42.04792691,4.792018594
0.404,42.04722803,4.792890418
0.405,42.04693215,4.793261749
0.406,42.04716278,4.792975628
0.407,42.0475025,4.792551515
0.408,42.04759106,4.792439849
0.409,42.04744138,4.79262597
0.41,42.04728485,4.792821556
0.411,41.88404118,4.990821942
0.412,41.72465277,5.179419896
0.413,41.69605869,5.213052341
0.414,41.76514937,5.133054978
0.415,41.82350628,5.06408043
0.416,41.81682281,5.071734809
0.417,41.77474574,5.121287496
0.418,41.74971966,5.150694903
0.419,41.75854648,5.140511811
0.42,41.77979591,5.115615693
0.421,41.78847745,5.105333131
0.422,41.78109789,5.113959835
0.423,41.77073638,5.1261315
0.424,41.76832706,5.128994623
0.425,41.77312361,5.123391856
0.426,41.7778366,5.117849862
0.427,41.77803006,5.117602867
0.428,41.77524051,5.120870957
0.429,41.77324568,5.123219254
0.43,41.77363328,5.122773946
0.431,41.77512982,5.121019485
0.432,41.77589534,5.120116232
0.433,41.77548267,5.120596423
0.434,41.77473115,5.121478539
0.435,41.77448179,5.121773841
0.436,41.77477983,5.121425815
0.437,41.77513462,5.121008941
0.438,41.7751884,5.120944423
0.439,41.77500474,5.121159332
0.44,41.77484801,5.121343712
0.441,41.60443323,5.31532101
0.442,41.43506487,5.502681607
0.443,41.40171184,5.539244628
0.444,41.47179676,5.463681482
0.445,41.53159873,5.397721957
0.446,41.52354919,5.406330959
0.447,41.47893809,5.45531297
0.448,41.45303421,5.483689655
0.449,41.46292146,5.473071684
0.45,41.48526866,5.448668903
0.451,41.49374019,5.439298546
0.452,41.48537107,5.448416718
0.453,41.47449584,5.460325062
0.454,41.47244732,5.462606672
0.455,41.47783847,5.456738319
0.456,41.48268266,5.451425931
0.457,41.48254062,5.451559122
0.458,41.47943267,5.454953038
0.459,41.47745666,5.457123174
0.46,41.47807727,5.456455077
0.461,41.47971801,5.454661818
0.462,41.48042096,5.453887078
0.463,41.47986723,5.454488338
0.464,41.47906254,5.455369074
0.465,41.47887274,5.455579844
0.466,41.47924719,5.455172072
0.467,41.47961378,5.454770281
0.468,41.47962426,5.454757186
0.469,41.47940325,5.454998353
0.47,41.47925003,5.455166569
0.471,41.30147174,5.64328079
0.472,41.12126683,5.82778068
0.473,41.08221728,5.867242095
0.474,41.15277656,5.797175931
0.475,41.21377184,5.735072235
0.476,41.20402569,5.744706786
0.477,41.15648843,5.792834942
0.478,41.12950185,5.820086615
0.479,41.14048507,5.809230283
0.48,41.16399887,5.785565063
0.481,41.17219125,5.777193406
0.482,41.16268341,5.786740831
0.483,41.15122385,5.798307023
0.484,41.14958739,5.800002822
0.485,41.15564703,5.793924608
0.486,41.16062285,5.788891802
0.487,41.16008576,5.789409081
0.488,41.15661828,5.792899255
0.489,41.15467688,5.794866735
0.49,41.1555697,5.793978516
0.491,41.15736776,5.792166713
0.492,41.15798783,5.791534764
0.493,41.15727018,5.79225357
0.494,41.15641194,5.793119812
0.495,41.15629774,5.793238614
0.496,41.15675932,5.792775099
0.497,41.1571333,5.792396928
0.498,41.15708995,5.792438777
0.499,41.15682775,5.7927026
0.5,41.15668295,5.792849406
0.501,40.9713417,5.973061066
0.502,40.77932828,6.152784108
0.503,40.73345457,6.194954848
0.504,40.80379832,6.131477978
0.505,40.8656129,6.074146579
0.506,40.85371546,6.084878139
0.507,40.80271517,6.131843765
0.508,40.77432349,6.157907314
0.509,40.78638433,6.147088017
0.51,40.81111695,6.12446248
0.511,40.81893427,6.117179688
0.512,40.80809334,6.127074884
0.513,40.79594431,6.138220606
0.514,40.79476586,6.139351394
0.515,40.8015769,6.133143107
0.516,40.80668398,6.128444185
0.517,40.80567826,6.12933976
0.518,40.80179825,6.132889663
0.519,40.7999081,6.13463347
0.52,40.80111997,6.133535998
0.521,40.80309112,6.131730073
0.522,40.80360302,6.131253162
0.523,40.80269306,6.13208207
0.524,40.80178089,6.132919443
0.525,40.80176228,6.132940706
0.526,40.80232402,6.132427764
0.527,40.8026994,6.132082259
0.528,40.80258895,6.132181395
0.529,40.80228114,6.132463053
0.53,40.80215127,6.132583116
0.531,40.60905163,6.302651451
0.532,40.40414616,6.475345315
0.533,40.35010665,6.519808503
0.534,40.41932531,6.46398448
0.535,40.48140683,6.41239438
0.536,40.46672527,6.424282214
0.537,40.41152374,6.469737756
0.538,40.38123091,6.494579636
0.539,40.39425096,6.484166738
0.54,40.42020473,6.462959512
0.541,40.42749693,6.456867247
0.542,40.41505701,6.467009437
0.543,40.40205684,6.477660758
0.544,40.4013639,6.478283292
0.545,40.40901182,6.472059349
0.546,40.41424297,6.467756694
0.547,40.41267314,6.469013812
0.548,40.40830911,6.472579676
0.549,40.40648543,6.474085413
0.55,40.40807142,6.47280166
0.551,40.41023384,6.471031669
0.552,40.410605,6.470719068
0.553,40.40946643,6.4716457
0.554,40.40849954,6.472439035
0.555,40.40860151,6.472360365
0.556,40.40927936,6.471807377
0.557,40.40964791,6.471503818
0.558,40.40945327,6.471660807
0.559,40.40909456,6.471954109
0.56,40.4089883,6.472042369
0.561,40.20795902,6.629543672
0.562,39.98898965,6.792589709
0.563,39.92521958,6.838614739
